title_csv,artist_csv,spotify_song_id,title_db,artist_db,summary,similarity_score,section_snapshot
Nothing But The Blood,Citizens & Saints,065Co6FqBnpguEmwSOzJ4q,Nothing but the Blood,Citizens,worship_songs.csv differs in chorus (similarity 0.09) for this likely matching song.,0.09,db_chorus=4 5 1/3 6m 5 4 5 1/3 6m 5 | csv_chorus=1 2 5 3m 2 1 2 5 3m 2 1 5 3m 2 1 5 3m 2 1 5 3m 1 5 3m 2 1 5 3m 2 1 5 3m 1 1 2 5 3m 2 1 2 5 3m 2
Nothing But The Blood,Citizens & Saints,065Co6FqBnpguEmwSOzJ4q,Nothing but the Blood,Citizens,worship_songs.csv differs in chorus (similarity 0.40) for this likely matching song.,0.40,db_chorus=4 5 1/3 6m 5 4 5 1/3 6m 5 | csv_chorus=1 b6 6m 4 1 1 b6 6m 4 1
Psalm 18,Citizens & Saints,7vsFJ5pcAEPQM4amNVWinD,Psalm 18,Citizens,worship_songs.csv differs in chorus (similarity 0.21) for this likely matching song.,0.21,db_chorus=4 5 1 6m 1 4 5 1 6m 1 4 5 6m 1 4 5 1 | csv_chorus=6m 4 1 2 6m 4 1 2 4 5 1 6m 1 4 5 1 2 6m 1 4 5 6m 1 4 5 1 2 6m 4 1 2 6m 4 1 2 4 5 1 6m 1 4 5 1 2 6m 1 4 5 6m 1 4 5 6m 1 4 2 6m 1 4 2 4 5 1 6m 1 4 5 1 2 6m 1 4 5 6m 1 4 5 6m 1 4 5
Sweetness Of Freedom,Citizens & Saints,3s47SnONf0lK4GGG6gYd4U,Sweetness of Freedom,Citizens,worship_songs.csv differs in intro (similarity 0.25) for this likely matching song.,0.25,db_intro=1 3m 5 | csv_intro=1 1 3m 5 1 1 3m 5 1 1 3m 5
Made Alive,Citizens,7zb6qjGi5l9cgUjYaoYI3Y,Made Alive,Citizens,worship_songs.csv differs in bridge (similarity 0.00) for this likely matching song.,0.00,db_bridge=4 6m 5 4 6m 5 4 6m 5 4 6m 5 | csv_bridge=1 3m 2 1 3m 2
Three Nails,Citipointe Live,,Three Nails,Citipointe Live,worship_songs.csv differs in chorus (similarity 0.53) for this likely matching song.,0.53,db_chorus=5 4 4 1 4 1 1 6m 4 5 4 4 1 4 5 4 4 1 1 4 5 4 1 5 4 4 1 1 5 4 4 1 | csv_chorus=5 4 4 4 5 4 4 4 5 2m 1 5 2m 4 1 1 5 2m 4 1
No Not One,Christy Nockels,,No Not One,Christy Nockels; Brandon Heath; Casting Crowns,worship_songs.csv differs in intro (similarity 0.14) for this likely matching song.,0.14,db_intro=1 | csv_intro=b7 4 2m 1 b7 4 1
It Is Well With My Soul,Christian,,It Is Well With My Soul,Christian,worship_songs.csv differs in chorus (similarity 0.22) for this likely matching song.,0.22,db_chorus=1 5 5 1 4 1 5 1 1 5 5 1 4 1 5 1 1 5 5 1 4 1 5 1 1 5 5 1 4 1 5 1 | csv_chorus=1 5 5 1 4 5 1
Open Up The Sky,Christian,,Open Up The Sky,Christian,worship_songs.csv differs in bridge (similarity 0.33) for this likely matching song.,0.33,db_bridge=1 5 4 1 | csv_bridge=1 5 4 1 1 5 4 1 1 5 4 1
You Are My All In All,Christian,,You Are My All In All,Christian,worship_songs.csv differs in chorus (similarity 0.12) for this likely matching song.,0.12,db_chorus=1 5 6m 1 4 1 5 1 5 1 5 6m 1 4 1 5 1 | csv_chorus=b7 4 5m b7 b3 b7 4 b7 4 b7 4 5m b7 b3 b7 4 b7
You Are My All In All,Christian,,You Are My All In All,Christian,worship_songs.csv differs in intro (similarity 0.20) for this likely matching song.,0.20,db_intro=1 5 6m 1 4 | csv_intro=b7 4 5m b7 b3
Our God,Chris Tomlin,,Our God,Chris Tomlin,worship_songs.csv differs in chorus (similarity 0.33) for this likely matching song.,0.33,db_chorus=6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 | csv_chorus=6m 4 1 5 6m 4 1 5
Adore,Chris Tomlin,,Adore,Chris Tomlin,worship_songs.csv differs in intro (similarity 0.50) for this likely matching song.,0.50,db_intro=1 4 5 | csv_intro=1 4 5 1 4 5
All Yours,Chris Tomlin,,All Yours,Chris Tomlin,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=1 2 3m 2 | csv_intro=3 #4 b6m #4
Amazing Grace (My Chains Are Gone),Chris Tomlin,,Amazing Grace (My Chains Are Gone),Chris Tomlin,worship_songs.csv differs in chorus (similarity 0.33) for this likely matching song.,0.33,db_chorus=4 1 4 1 4 1 2m 5 1 | csv_chorus=5 1 5 5 1 5 5 1 5 6m 2 5
Amazing Grace My Chains Are Gone,Chris Tomlin,,Amazing Grace (My Chains Are Gone),Chris Tomlin,worship_songs.csv differs in chorus (similarity 0.33) for this likely matching song.,0.33,db_chorus=4 1 4 1 4 1 2m 5 1 | csv_chorus=4 1 4 1 4 1 2m 5 1 4 1 4 1 4 1 2m 5 1 4 1 4 1 4 1 2m 5 1
Angels We Have Heard On High,Chris Tomlin,,Angels We Have Heard On High,Chris Tomlin,worship_songs.csv differs in chorus (similarity 0.00) for this likely matching song.,0.00,db_chorus=b3 1m 4m b7 b3 b6 b7 b3 b7 b3 1m 4m b7 b3 b6 b7 b3 b7 b3 1m 4m b7 b3 b6 b7 b3 b7 b3 | csv_chorus=1 6m 2m 5 1 4 5 1 5 1 6m 2m 5 1 4 5 1 5 1 6m 2m 5 1 4 5 1 5 1
At The Cross (Love Ran Red),Chris Tomlin,27uBwOJbW6kHsCbKGukxMK,At The Cross (Love Ran Red),Chris Tomlin,worship_songs.csv differs in chorus (similarity 0.22) for this likely matching song.,0.22,db_chorus=5 5 1 4 1 2m 5 1 | csv_chorus=4 1 5 2m 4 1 5 2m 4 1 4 1 4 1 5 2m 4 1 5 1 5 2m 4 1 5 2m 4 1 4 1 5 2m 4 1 4 1
Awakening,Chris Tomlin,,Awakening,Chris Tomlin,worship_songs.csv differs in chorus (similarity 0.53) for this likely matching song.,0.53,db_chorus=4 6m 1 5 4 6m 1 5 1 5 4 1 5 4 1 | csv_chorus=4 6m 1 5 4 6m 1 5
Crown Him (Majesty),Chris Tomlin,,Crown Him Majesty,Chris Tomlin feat. Kari Jobe,worship_songs.csv differs in chorus (similarity 0.21) for this likely matching song.,0.21,db_chorus=4 1 4 6m b6 4 1 2m 1 b6 1 4 1 4 6m b6 4 1 2m 1 b6 1 4 1 4 6m b6 4 1 2m 1 b6 1 5 2 5 7m b7 5 2 3m 2 b7 2 3m 2 b7 2 3m 2 b7 2 | csv_chorus=4 1 4 6m b6 4 1 2m 1 b6 1
Crown Him Majesty,Chris Tomlin,,Crown Him Majesty,Chris Tomlin feat. Kari Jobe,worship_songs.csv differs in chorus (similarity 0.23) for this likely matching song.,0.23,db_chorus=4 1 4 6m b6 4 1 2m 1 b6 1 4 1 4 6m b6 4 1 2m 1 b6 1 4 1 4 6m b6 4 1 2m 1 b6 1 5 2 5 7m b7 5 2 3m 2 b7 2 3m 2 b7 2 3m 2 b7 2 | csv_chorus=4 1 b6 1 1 4 1 6m b6 4 b6 1
Don't Ever Stop,Chris Tomlin,,Don't Ever Stop,Chris Tomlin,worship_songs.csv differs in chorus (similarity 0.40) for this likely matching song.,0.40,db_chorus=1 6m 5 4 | csv_chorus=1 4 6m 5 4 1 4 6m 5 4
Forever,Chris Tomlin,,Forever,Chris Tomlin,worship_songs.csv differs in chorus (similarity 0.54) for this likely matching song.,0.54,db_chorus=5 4 5 4 1 6m 5 4 | csv_chorus=1 5 4 1 5 4 5 4 1 1 5 4 1
Good Good Father,Chris Tomlin,,"""Good Good Father""",Chris Tomlin,worship_songs.csv differs in chorus (similarity 0.47) for this likely matching song.,0.47,db_chorus=4 1 2m 5 4 1 2m 5 5 4 1 2m 5 4 1 2m 5 | csv_chorus=4 1 4 5 4 1 4 5
He Shall Reign Forevermore,Chris Tomlin,,He Shall Reign Forevermore,Chris Tomlin,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=6m 4 1 5 | csv_intro=1m b6 b3 b7
Home,Chris Tomlin,,Home,Chris Tomlin,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=1 3m 6m 4 | csv_intro=b7 b7 5m b3
Impossible Things,Chris Tomlin,5KmmiVOsTjzJhuPxXxpeGt,Impossible Things,Chris Tomlin,worship_songs.csv differs in chorus (similarity 0.23) for this likely matching song.,0.23,db_chorus=1/3 4 5 6m 1/3 4 5 6m 1/3 4 5 6m 1/3 4 5 6m 1/3 4 5 6m | csv_chorus=1 4 5 6m 1 4 5 6m 1 4 5 6m 1 4 5 6m 1 4 5 6m 1 4 6m 5 1 4 6m 5 1 4 5 6m 1 4 5 6m 1 4 5 6m 1 4 5 1 1 4 5 6m 1 4 5 6m 1 4 5 6m 1 4 5 6m 1 4 5 6m
Jesus,Chris Tomlin,,Jesus,Chris Tomlin,worship_songs.csv differs in chorus (similarity 0.04) for this likely matching song.,0.04,db_chorus=4 6m 5 1 6m 4 6m 5 1 6m 4 | csv_chorus=b7 b3 5m 4 4 b7 4 5m b7 b3 5m 4 4 b7 4 5m b7 b3 b7 b3 5m 4 4 b7 4 5m b7 b3 5m 4 4 b7 4 5m b7 b3 b3 4 b7 4 5m b3 5m 4 4 b7 4 5m b7 b3 5m 4 4 b7 4 5m b7 b3 5m 4 4 b7 4 5m b7 b3 b7 b3 b7
Jesus,Chris Tomlin,,Jesus,Chris Tomlin,worship_songs.csv differs in bridge (similarity 0.22) for this likely matching song.,0.22,db_bridge=4 5 1 6m 4 5 1 6m 4 | csv_bridge=b3 4 b7 5m b3 4 b7 5m b3
Kyrie Eleison,Chris Tomlin,,Kyrie Eleison,"Chris Tomlin, Matt Maher, Matt Redman, Jason Ingra",worship_songs.csv differs in chorus (similarity 0.36) for this likely matching song.,0.36,db_chorus=4 1 6m 5 4 1 6m 5 4 5 4 5 1 4 1 6m 5 4 1 6m 5 | csv_chorus=4 1 6m 5 4 1 6m 5 4 5 4 5 1 4 1 6m 5 4 1 6m 5 4 5 4 5 1 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 5 4 5 4 5 4 5 1 b2 1 5 2m 1 4 1
Let God Arise,Chris Tomlin,,Let God Arise,Chris Tomlin,worship_songs.csv differs in pre_chorus (similarity 0.00) for this likely matching song.,0.00,db_pre_chorus=4 6m 5 4 6m 5 | csv_pre_chorus=b2 4m b3 b2 4m b3
Let It Be Jesus,Chris Tomlin,,Let It Be Jesus,Chris Tomlin,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=4 1 6m b6 | csv_intro=b3 b7 5m #4
Midnight Clear Love Song,Chris Tomlin,,Midnight Clear (Love Song),Chris Tomlin,worship_songs.csv differs in chorus (similarity 0.44) for this likely matching song.,0.44,db_chorus=4 1 4 1 4 1 5 4 1 2m 6m 4 5 1 4 1 4 1 4 1 5 4 1 2m 6m 4 5 6m 5 1 4 5 1 4 5 1 4 5 1 4 1 4 1 4 5 | csv_chorus=#4 1 #4 1 #4 1 5 #4 1 2m 6m #4 b6 5 1 #4 1 #4 1 #4 1 5 #4 1 2m 6m #4 b6 5 6m #4 b6 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
Not To Us,Chris Tomlin,4E28Igt5TlFLQN25rf8wBF,Not To Us,Chris Tomlin,worship_songs.csv differs in bridge (similarity 0.24) for this likely matching song.,0.24,db_bridge=5 1 3m 1 5 1 3m 1 5 | csv_bridge=1 4 4 6 4 1 4 4 6m 4 b2 1 b2 1 4 6m 4
"Praise The Father, Praise The Son",Chris Tomlin,,Praise the Father Praise the Son,Chris Tomlin,worship_songs.csv differs in chorus (similarity 0.40) for this likely matching song.,0.40,db_chorus=1 4 5 1 1 4 b6 6m 1 4 5 1 2m 5 1 | csv_chorus=4 b7 1 4 4 b7 b2 2m 4 b7 1 4 5m b2 4
"PRAISE THE FATHER, PRAISE THE SON",Chris Tomlin,,Praise the Father Praise the Son,Chris Tomlin,worship_songs.csv differs in chorus (similarity 0.38) for this likely matching song.,0.38,db_chorus=1 4 5 1 1 4 b6 6m 1 4 5 1 2m 5 1 | csv_chorus=1 4 1 4 b6 6m 1 4 5 1 2m 5 1 1 4 1 4 b6 6m 1 4 5 1 2m 5 1 1 4 1 4 b6 6m 1 4 5 1 2m 5 1
Unfailing Love,Chris Tomlin,2hJtYiDfwn57achG9nuiyl,Unfailing Love,Chris Tomlin,worship_songs.csv differs in chorus (similarity 0.47) for this likely matching song.,0.47,db_chorus=1 1/3 4 1 1/3 4 6m 5/7 b7 b7/2 4 5 1 4 | csv_chorus=1 4 1 5 1 4 5 1 5 6m 5 4 5 1 5 6m 5 4 5
Your Grace Is Enough,Chris Tomlin,,Your Grace Is Enough,Chris Tomlin,worship_songs.csv differs in pre_chorus (similarity 0.14) for this likely matching song.,0.14,db_pre_chorus=2m 1 4 5 2m 1 4 | csv_pre_chorus=3m 2 5 6 3m 2 5
Beautiful Scandalous Night,Choir,3g3oereI4OCwxVukzJzoZA,Beautiful Scandalous Night,The Choir,worship_songs.csv differs in chorus (similarity 0.36) for this likely matching song.,0.36,db_chorus=5 4 1 5 4 1 5 3 6m 4 1 4 1 4 1 4 1 4 1 5 4 1 4 1 | csv_chorus=5 4 1 5 4 1 5 3 6m 4 1 4 1 1 4 1 1 4 1 1 4 1 5 4 1 4 1 5 4 1 5 4 1 5 3 6m 4 1 4 1 1 4 1 1 4 1 1 4 1 5 4 1 4 1 5 4 1 5 4 1 5 3 6m 4 1 4 1
All We Need,Charlie Hall,,All We Need,Charlie Hall,worship_songs.csv differs in bridge (similarity 0.00) for this likely matching song.,0.00,db_bridge=2m 6m 2m 6m 2m 6m 4 | csv_bridge=3m 7m 3m 7m 3m 7m 5
Thank You Jesus for the Blood,Charity Gale,,Thank You Jesus for the Blood,Charity Gale,worship_songs.csv differs in chorus (similarity 0.35) for this likely matching song.,0.35,db_chorus=6 3 6 6 2 6 #4m 3 6 #4m 4 3 #4m 3 2 6 2 3 #4m 2 6 4 3 6 2 6 6 3 6 6 2 6 #4m 3 6 #4m 4 3 #4m 3 2 6 2 3 #4m 2 6 4 3 6 6 3 6 6 2 6 #4m 3 6 #4m 4 3 #4m 3 2 6 2 3 #4m 2 6 4 3 6 | csv_chorus=6 3 6 6 2 6 #4m 3 6 #4m 4 3 #4m 3 2 6 2 3 #4m 2 6 4 3 6 2 6
Thank You Jesus for the Blood,Charity Gale,,Thank You Jesus for the Blood,Charity Gale,worship_songs.csv differs in bridge (similarity 0.00) for this likely matching song.,0.00,db_bridge=2 3 #4m 3 3 #4 2 3 #4m 3 #4 #4 | csv_bridge=4 5 6m 3m 4 5 6m 3m
Holy Spirit Come Fill This Place,CeCe Winans,1jwTbXQa3GJWgBCNxxuL0g,"Holy Spirit, Come Fill This Place",CeCe Winans,worship_songs.csv differs in chorus (similarity 0.18) for this likely matching song.,0.18,db_chorus=1 4 5 1 6m 4 6m 5 2m 4 1 | csv_chorus=1 4 5 1 6m 4 4 6m 5 2m 4 1 1 4 5 1 6m 4 4 6m 5 2m 4 1 4 1 4 6m 4 1 4 6m 5 2m 4 1 1 4 5 1 6m 4 4 6m 5 2m 4 1 4 1 4 6m 4 1 4 6m 5 2m 4 1
Holy Spirit Come Fill This Place,CeCe Winans,1jwTbXQa3GJWgBCNxxuL0g,"Holy Spirit, Come Fill This Place",CeCe Winans,worship_songs.csv differs in chorus (similarity 0.18) for this likely matching song.,0.18,db_chorus=1 4 5 1 6m 4 6m 5 2m 4 1 | csv_chorus=1 4 5 1 6m 4 4 6m 5 2m 4 1 1 4 5 1 6m 4 4 6m 5 2m 4 1 4 1 4 6m 4 1 4 6m 5 2m 4 1 1 4 5 1 6m 4 4 6m 5 2m 4 1 4 1 4 6m 4 1 4 6m 5 2m 4 1
All You've Ever Wanted,Casting Crowns,5lSVszuv0PGnfvh2HTWq1k,All You've Ever Wanted,Casting Crowns,worship_songs.csv differs in chorus (similarity 0.39) for this likely matching song.,0.39,db_chorus=5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 1 4 1 5 1 4 1 5 1 4 1 5 1 4 1 5 1 4 1 | csv_chorus=1 2m b7 4 1 2m b7 4 1 2m b7 4 1 2m b7 4 1 4 b7 4 1 2m b7 4 1 2m b7 4 1 2m b7 4 1 2m b7 4 4 4 2m 4 1 2m b7 4 1 2m b7 4 1 4 b7 4 1 4 b7 4 3
All You've Ever Wanted,Casting Crowns,5lSVszuv0PGnfvh2HTWq1k,All You've Ever Wanted,Casting Crowns,worship_songs.csv differs in chorus (similarity 0.40) for this likely matching song.,0.40,db_chorus=5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 1 4 1 5 1 4 1 5 1 4 1 5 1 4 1 5 1 4 1 | csv_chorus=1 2m b7 4 1 2m b7 4 1 2m b7 4 1 2m b7 4 1 4 b7 4 1 2m b7 4 1 2m b7 4 1 2m b7 4 1 2m b7 4 4 4 2m 4 1 2m b7 4 1 2m b7 4 1 4 b7 4 1 4 b7 4 5
Blessed Redeemer,Casting Crowns,7JuOLrujXhpkq69N89lMjk,Blessed Redeemer,Casting Crowns,worship_songs.csv differs in chorus (similarity 0.37) for this likely matching song.,0.37,db_chorus=4 5 1 4 6m 5 1 4 5 1 5/1 6m 4 5 1 | csv_chorus=1 5 6m 1 5 6m 1 5 6m 1 5 6m 1 b6 5 5 5 b6 5 5 5 1 5 6m 1 5 6m
Gloria Angels We Have Heard On High,Casting Crowns,2PzQepOc2vrzP8hYfQlghd,Gloria/Angels We Have Heard on High,Casting Crowns,worship_songs.csv differs in chorus (similarity 0.20) for this likely matching song.,0.20,db_chorus=4 5 6m 5 3m 4 5 6m 5 3m | csv_chorus=1 2 3m 2 7m 1 2 3m 2 7m
God of All My Days,Casting Crowns,2zqbu8PfKMlNHKBXUvLvWi,God of All My Days,Casting Crowns,worship_songs.csv differs in bridge (similarity 0.00) for this likely matching song.,0.00,db_bridge=5 4 5 4 5 4 5 6m 5 4 2m | csv_bridge=1 2 1 2 1 2 1 2 3m 2 1
Hallelujah,Casting Crowns,5qCPM2o6XuYok9ThME8JCd,Hallelujah,Casting Crowns,worship_songs.csv differs in chorus (similarity 0.36) for this likely matching song.,0.36,db_chorus=2m 1 6m 5 1/3 4 1/3 6m 2m 1 6m 5 1/3 4 1/3 6m 1 6m b6 1/3 4 1/3 4 2m 1 6m b6 1/3 4 1/3 5 | csv_chorus=2m 1 6m 5 1 4 1 6m 2m 1 6m 5 1 4 1 6m 2m 1 6m 5 1 4 1 6m 2m 1 6m 5 1 4 1 6m 1 1 1 1 1 6m 2m 1 1 1 1 1 1 6m 5 1 4 1 6m 2m 1 6m 5 1 4 1 6m
I Heard the Bells On Christ,Casting Crowns,,I Heard the Bells On Christ,Casting Crowns,worship_songs.csv differs in intro (similarity 0.50) for this likely matching song.,0.50,db_intro=6m 4 1 5 6m 4 1 5 6m 4 1 5 4 1 4 1 4 6m 5 6m 5 4 6m 1 5 6m 5 4 1 5 6m 4 1 5 6m 4 2 1 5 4 1 4 1 4 6m 5 | csv_intro=3m 1 5 2 3m 1 5 2 3m 1 5 2 1 5 1 5 1 3m 2 3m 2 1 3m 5 2 3m 2 1 5 2 3m 1 5 2 3m 1 6 5 2 1 5 1 5 1 3m 2
Life Of Praise,Casting Crowns,6HewqCxlf0DtF9WH1fhrip,Life Of Praise,Casting Crowns,worship_songs.csv differs in intro (similarity 0.07) for this likely matching song.,0.07,db_intro=4 7 | csv_intro=1 4 1 4 1 4 1 4 5 4 1 5 4 6m 5
Make Room,Casting Crowns,,Make Room,Casting Crowns,worship_songs.csv differs in intro (similarity 0.50) for this likely matching song.,0.50,db_intro=1 5 b3 b7 4 1 6m 4 1 | csv_intro=2 6 4 1 5 2 1 1 1 1
No Not One,Casting Crowns,,No Not One,Christy Nockels; Brandon Heath; Casting Crowns,worship_songs.csv differs in intro (similarity 0.12) for this likely matching song.,0.12,db_intro=1 | csv_intro=1 5 3m 2 1 5 b3 2
Nothing But The Blood,Casting Crowns,4oV2Jx7ZzK5w1HKPHOxqAf,Nothing But the Blood,Casting Crowns,worship_songs.csv differs in chorus (similarity 0.21) for this likely matching song.,0.21,db_chorus=5 1 1/3 5 4 6m 5 | csv_chorus=5 1 1 5 4 6m 5 4 1 1 5 4 6m 5 5 1 1 5 4 6m 5 5 1 1 5 4 6m 5
O Come All Ye Faithful,Casting Crowns,0DFvMIwyBnNQNy1q3GIAmM,O Come All Ye Faithful,Casting Crowns,worship_songs.csv differs in chorus (similarity 0.26) for this likely matching song.,0.26,db_chorus=1 1/7 5 2 5 1 5 1 | csv_chorus=1 1 1 5 2 5 1 5 1 1 1 1 5 2 5 1 5 1 1 1 1 5 2 5 1 5 1
Oh My Soul,Casting Crowns,3s0h3pyKFrS3XX6ZLBPx6s,Oh My Soul,Casting Crowns,worship_songs.csv differs in chorus (similarity 0.26) for this likely matching song.,0.26,db_chorus=1 4 1 2m 6m 5 6m 2m 2 2m 6m 5 1/3 6m 2m 2 2m 6m 5 1 | csv_chorus=5 3m 2 1 5 7m 3m 1 2 1 1 3m 5 7m 5 5 3m 2 1 5 7m 3m 1 2 6m 5 3m 2 1 5 7m 3m 1 2 1
One Step Away,Casting Crowns,5hOYQACuJVKPsVcTHjaeEH,One Step Away,Casting Crowns,worship_songs.csv differs in intro (similarity 0.26) for this likely matching song.,0.26,db_intro=6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 3m | csv_intro=6m 1 4 6m 1 4
Only Jesus,Casting Crowns,5SVARIypUactzhS79rk6x8,Only Jesus,Casting Crowns,worship_songs.csv differs in chorus (similarity 0.25) for this likely matching song.,0.25,db_chorus=5 4 1 1/6 5 4 1 | csv_chorus=1 5 4 1 1 5 4 1 1 5 4 1 1 5 4 1 1 5 4 1 1 5 4 1
Praise You With The Dance,Casting Crowns,59FiOxvAZyWW8Ffps8IoPH,Praise You With The Dance,Casting Crowns,worship_songs.csv differs in chorus (similarity 0.39) for this likely matching song.,0.39,db_chorus=4 1 4 1 4 1 4 1 4 1 4 5 1 4 5 1 4 5 1 1 5 4 5 | csv_chorus=1 4 1 4 1 4 4 5 1
Spirit Wind,Casting Crowns,40nlPmzwWsCKfPu82N4KDT,Spirit Wind,Casting Crowns,worship_songs.csv differs in chorus (similarity 0.45) for this likely matching song.,0.45,db_chorus=5 6m 1 3m 1 2 5 6m 1 2 3m 1 3m 1 5 2 3m 1 5 2 3m | csv_chorus=1 2m 4 6m 4 5 1 2m 4 5 6m 4 4 6m 4 1 5 6m 4 1 5 6m
The Very Next Thing,Casting Crowns,5sblC3MO4ctwscz49PkwCl,The Very Next Thing,Casting Crowns,worship_songs.csv differs in intro (similarity 0.20) for this likely matching song.,0.20,db_intro=1 1 5/1 4/1 1 1 1/7 6m 5/1 4 | csv_intro=1 b2 1
Thrive,Casting Crowns,,Thrive,Casting Crowns,worship_songs.csv differs in pre_chorus (similarity 0.14) for this likely matching song.,0.14,db_pre_chorus=3m 5 3m 5 3m 5 2 | csv_pre_chorus=4 1 4 1 4 1 5
What If I Gave Everything,Casting Crowns,1YEUxb72rwYLEUv48AC3eE,What If I Gave Everything,Casting Crowns,worship_songs.csv differs in chorus (similarity 0.20) for this likely matching song.,0.20,db_chorus=6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 6m 4 1 | csv_chorus=6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 6m 4 1 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 6m 5 1 6m 5 4 6m 5 4 6m 4 1 5 6m 4 1 5 6m 4 1 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 6m 5 4 5 6m 5 4 6m 5 1
When The God-Man Passes By,Casting Crowns,,When The God Man Passes By,Casting Crowns,worship_songs.csv differs in chorus (similarity 0.19) for this likely matching song.,0.19,db_chorus=1 b7 5 1 2m 1 b7 5 3m 1 5 | csv_chorus=6m 4 1 4 b3 1 4 b7 4 5 4 b3 b3 1 6m 4 1 4 b3 1 4 b7 4 5 4 b3 b3 1 6m 4 1 4 b3 1 4 b7 4 5 4 b3 b3 1 6m 4 1 6m 4
When We All Get To Heaven,Casting Crowns,0IL8cGV1ni3VP2SFeNCRuJ,When We All Get to Heaven,Casting Crowns,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=1 1/7 6m 5 4 1/3 2m 5 5/7 | csv_intro=b6 b6 4m b3 b2 b6 b7m b3 b3
Who Am I,Casting Crowns,,Who Am I,Casting Crowns,worship_songs.csv differs in chorus (similarity 0.25) for this likely matching song.,0.25,db_chorus=4 6m 4 b6 4 6m 4 5 1 b6 6m b6 4 b6 6m 2 b6 1 2 1 b6 6m b6 4 b6 6m 4 5 1 b6 6m 2m b6 6m b6 4 1 b6 6m 2m b6 6m b6 4 4 6m 4 b6 4 6m 4 5 1 b6 4 b6 6m b6 4 2 b6 1 2 1 b6 6m b6 4 b6 6m 4 5 6m 1 6m 1 6m | csv_chorus=4 5 6m 5 4 5 6m 5 1 5 6m 5 4 5 4 6 5 1 6 5 6m 5 4 5 4 5 1 4 5 6m 5
Who Am I,Casting Crowns,,Who Am I,Casting Crowns,worship_songs.csv differs in intro (similarity 0.24) for this likely matching song.,0.24,db_intro=1 6m 4 b6 1 b6 6m b6 4 b6 6m 1 b6 6m b6 6m 4 | csv_intro=1 6m 4 b6
You are The Only One,Casting Crowns,2iVRq4HIoUSIlq91fdZvvG,You Are the Only One,Casting Crowns,worship_songs.csv differs in chorus (similarity 0.28) for this likely matching song.,0.28,db_chorus=5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 5 1 4 6m 5 | csv_chorus=5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 5 1 4 6m 5 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 5 1 4 6m 5 3m 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 5 1 4 6m 5 3m 4 6m 5 1 4 6m 5
Your Love Is Extravagant,Casting Crown,,Your Love is Extravagant,Casting Crowns,worship_songs.csv differs in chorus (similarity 0.36) for this likely matching song.,0.36,db_chorus=1 5m 4 b7 b2 1 5m 4 b7 b2 4 b7 2m b2 | csv_chorus=5 2m 1 4 5 5 2m 1 4 5 1
Your Love Is Extravagant,Casting Crown,,Your Love is Extravagant,Casting Crowns,worship_songs.csv differs in chorus (similarity 0.29) for this likely matching song.,0.29,db_chorus=1 5m 4 b7 b2 1 5m 4 b7 b2 4 b7 2m b2 | csv_chorus=5 6m 1 4 5 5 6m 1 4 5 1
The One That Really Matters,Dustin Smith,,The One That Really Matters,Michael W. Smith feat. Kari Jobe,worship_songs.csv differs in chorus (similarity 0.04) for this likely matching song.,0.04,db_chorus=4 1 4 1 | csv_chorus=1 5 1 5 1 5 1 5 1 5 1 5 1 5 1 5 3m 7m 5 5 3m 2 5 5 6m 1 3m 2 1 6m 3m 2 6m 1 3m 6m 1 3m 2 6m 1 3m 2 1 6m 3m 2 6m 1 3m 2 6m
Grace Alone,Dustin Kensrue,,Grace Alone,Dustin Kensrue,worship_songs.csv differs in chorus (similarity 0.22) for this likely matching song.,0.22,db_chorus=1 2m 6m 1 2m 4 1 2m 6m 1 2m 4 1 2m 6m 1 2m 4 1 2m 6m 1 2m 4 1 2m 6m 1 2m 4 1 2m 6m 1 2m 4 | csv_chorus=5 6m 4 5 6m 4 5 6m 4 5 6m 4
