artist_name,spotify_artist_id,sample_genre,christian_signal,suggested_bucket,manual_bucket,notes,song_count,lastfm_top_tags,lastfm_christian_signal,lastfm_suggested_bucket,lastfm_lookup_status,refined_bucket,refined_confidence,refined_reason
"Thank You, I'm Sorry",1SQbSVOGU3m2YlQQVV88QU,,,review,,,1,emo | indie | acoustic | indie rock | USA | punk rock | pop punk | midwest emo,,,ok,,,
Seasick Steve,6OVkHZQP8QoBYqr1ejCGDv,jazz,,review,,,5,blues | blues rock | folk | singer-songwriter | country | country blues | rock | american,,,ok,,,
Banda Neira,3f49JTIdjQTVVx2Y6ifVLc,pop,,review,,,1,acoustic | folk | pop | easy listening | indo indie | indonesian | nelangsa pop | indie,,,ok,,,
TeaMarrr,1cWyN6TA0n4j9JtqI0sOpt,soul,,review,,,1,rnb | soul | pop | alternative rnb | rap | Hip-Hop | female vocalists | Haitian,,,ok,,,
Arz,369T15zvlCiF4zAzdZNhQL,,,review,,,1,Progressive rock | prog rock | Progressive metal | experimental | Avant-Garde | USA | Symphonic Rock | y2k prog,,,ok,,,
Jewelle Blackman,4TBsKdA7190eaHM5E2HQI9,,,review,,,2,musical | canada,,,ok,,,
The Temper Trap,4W48hZAnAHVOC2c8WH8pcq,alternative,,review,,,3,indie | indie rock | australian | alternative | rock | alternative rock | australia | dream pop,,,ok,,,
Forever Jones,4s9LVgzhn2WH4gFlN3am1Q,,,gospel,,,3,gospel | Contemporary Praise and Worship | christian | female vocalists | forever jones | black gospel | family | Contemporary Gospel,gospel,gospel,ok,gospel,high,gospel | black gospel | contemporary gospel
Bel air de Forro,5Syu4qxq8WyDEryBYcCMHi,,,review,,,1,,,,error,,,
Threshold,7KTRbZ1YTch5oXQOmQTStM,metal,,review,,,1,Progressive metal | Progressive rock | heavy metal | metal | Progressive | british | Power metal | rock,,,ok,,,
LCAW,7FOb8fwCcjHjKlIlEZk6go,electronic,,review,,,1,All | pop | live gesehen,,,ok,,,
Moonstar88,2kZThDGZcHl4klYYFk0v8n,,,review,,,2,OPM | philippines | indie rock | Filipino | Pinoy band | All | female vocalists | poprock,,,ok,,,
The Browders,4Ug1lA45bfmGwUx76BWWfW,,,review,,,2,,,,error,,,
Crystal Stilts,5A4VWEnsa8KsbWfOUDCp6L,alternative,,review,,,3,post-punk | shoegaze | psychedelic | noise pop | Lo-Fi | indie | garage | Garage Rock,,,ok,,,
Nitin Sawhney,5NCKpzuowtihcIrIHFjKbJ,,,review,,,3,chillout | trip-hop | electronic | downtempo | world | lounge | ambient | Fusion,,,ok,,,
DMX,1HwM5zlC5qNWhJtM00yXzG,rap,,review,,,1,rap | Hip-Hop | Gangsta Rap | hip hop | dmx | east coast rap | hardcore rap | East Coast,,,ok,,,
Paradise Lost,0gIo6kGl4KsCeIbqtZVHYp,metal,,review,,,4,Paradise Lost | bad tagged | death metal | metal | Gothic | Death Doom Metal | british | Gothic Rock,,,ok,,,
Mick Jenkins,1FvjvACFvko2Z91IvDljrx,rap,,review,,,2,Hip-Hop | rap | hip hop | underground hip-hop | chicago | jazz rap | american | underground hip hop,,,ok,,,
Joe Ely,388Y4nUQbYSyonhNlBEypT,country,,review,,,1,country | Alt-country | americana | singer-songwriter | texas | Joe Ely | country rock | progressive country,,,ok,,,
Thievery Corporation,25KNo5GDS6ZpLkjasaecA3,rap,,review,,,6,chillout | trip-hop | downtempo | electronic | lounge | dub | ambient | acid jazz,,,ok,,,
Tim Wilson,3rePw1J7Juz7bns9J54PIN,,,review,,,7,comedy | stand-up | tim wilson | others | country | american | USA | All,,,ok,,,
Stereo Skyline,0dJavJ67sIQ58Lodldmnev,pop,,review,,,5,powerpop | electronic | pop punk | alternative | american | rock | pop | summer love,,,ok,,,
Troye Sivan,3WGpXCj9YhhfX11TToZcXP,pop,,review,,,17,pop | indie pop | indie | male vocalists | electronic | alternative | synthpop | electronica,,,ok,,,
R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,electronic,,review,,,19,House | dance | electronic | electro house | electro | EDM | dutch | electronica,,,ok,,,
Ray Scott,3rSkrADbDJKdigL5RctjPH,country,,review,,,5,rockabilly | country | Rock and Roll | All | contemporary country | New Outlaw | spotify | rockabilly soul,,,ok,,,
The Saw Doctors,7jzktaiZ0YO4RquEFi4oKp,rock,,review,,,1,irish | folk rock | folk | rock | All | Saw Doctors | ireland | spotify,,,ok,,,
Jil Is Lucky,4O82966S46TGCDsAzRFlku,alternative,,review,,,2,folk | french | indie | pop | french pop | indie pop | singer-songwriter | indie-pop,,,ok,,,
88 Fingers Louie,1ROFZ7U6Yvj0lHzydH8x6J,punk,,review,,,2,punk rock | punk | melodic hardcore | hardcore punk | hardcore | skate punk | melodic punk | american,,,ok,,,
supercell,4Mc3zbnQx4wRb0tYg7A8sG,,,review,,,2,j-pop | japanese | anime | alternative rock | rock | J-rock | vocaloid | female vocalists,,,ok,,,
The Roads Below,4gTxZRVdDpwAZCpSaXy7fI,pop,,review,,,1,country,,,ok,,,
John Berry,0l5OmkXhNcXtfa1W9dTon6,country,,review,,,6,country | 90s country | modern country | Love | Country Love | new country | Christmas Music | john berry your love amazes me,,,ok,,,
A2h,2ktpq7bp4m1quizyEmp4r1,rap,,review,,,1,Hip-Hop | french | rap | french rap | rap francais | Rap FR | hip hop | electronic,,,ok,,,
Armen Miran,4qxDuHrnTYQkihZiJYLWdy,electronic,,review,,,1,los angeles | electronic | Armenian | deep house | USA | House | cover | United States,,,ok,,,
The Damned,6VeL8VhaMjHTPc5uovFl3h,punk,,review,,,1,punk | punk rock | post-punk | rock | 80s | Gothic Rock | british | new wave,,,ok,,,
SISTAR19,5Q0U6ogBrMX2oxmxy5OTzU,pop,,review,,,2,k-pop | sistar | sistar19 | female vocalists | Bora | hyorin | pop | Korean,,,ok,,,
Anika,6fimwBQkUgYS2HweErgxN5,alternative,,review,,,1,Lo-Fi | electronic | Avant-Garde | experimental | post-punk | dub | Stones throw | beat,,,ok,,,
House Boat,5Ycaqw1l8ofvkzI1jKjiCN,,,review,,,1,pop punk | punk rock | punk | USA | Pop-punk | american | jortscore | United States,,,ok,,,
Nightmare,11CxpTfZC60MYKjL7HESKR,,,review,,,1,J-rock | visual kei | japanese | heavy metal | jrock | Power metal | anime | rock,,,ok,,,
David Lee Roth,0KyCXNSa7ZMb5LydfKbLG3,rock,,review,,,3,hard rock | rock | 80s | classic rock | hair metal | Glam Metal | american | heavy metal,,,ok,,,
Del The Funky Homosapien,0YsLR3SQd5QTXAhGIGX7cl,rap,,review,,,1,Hip-Hop | rap | underground hip-hop | hip hop | Hieroglyphics | west coast | alternative hip-hop | underground rap,,,ok,,,
Matt Simons,1g0fXhQMHAxlRyIBkCbuE7,,,review,,,12,pop | indie | singer-songwriter | rock | All | indie pop | USA | United States,,,ok,,,
Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,pop,,review,,,37,pop | female vocalists | rnb | american | my top songs | Disney | USA | pop rock,,,ok,,,
Antarctigo Vespucci,574PYry9WzUvHwvtxmKKSW,punk,,review,,,12,power pop | indie rock | pop punk | alternative | indie | fun | alternative rock | USA,,,ok,,,
Lonely God,6pF6MN603wSrisJcf7HS5v,pop,,review,,,1,USA,,,ok,,,
The Voidz,4nUBBtLtzqZGpdiynTJbYJ,rock,,review,,,12,Experimental Rock | Neo-Psychedelia | indie rock | synth punk | experimental | art rock | hypnagogic pop | american,,,ok,,,
Jazmine Sullivan,7gSjFKpVmDgC2MMsnN8CYq,soul,,review,,,25,rnb | soul | female vocalists | Neo-Soul | Neo Soul | jazmine sullivan | r&b | american,,,ok,,,
Kettel,0R879eeczZPVAwTrbKXREp,,,review,,,1,idm | ambient | electronic | experimental | electronica | dutch | downtempo | 11,,,ok,,,
JJ Heller,7dq8KEwf0kQXJhM79iwcPh,alternative,,christian,,,76,christian | acoustic | folk | female vocalists | singer-songwriter | gospel | Christian woman | contemporary christian,christian,christian,ok,gospel,high,gospel
Matthias Carras,1GTYod0Q10yWyDK8b64hoT,,,review,,,1,Mathias Carras | Schlager | Deutsche Schlager | deutsch | Discofox | mallorca hit | party | disco-schlager,,,ok,,,
Biig Piig,4GoD5FJCgC0lbzde7ly44M,alternative,,review,,,5,indie | rnb | downtempo | irish | female vocalists | england | hip hop | indie pop,,,ok,,,
Nina Nesbitt,7AzjETXRUKNRSJHMW9GIqd,pop,,review,,,20,pop | folk | indie | female vocalists | Scottish | indie pop | singer-songwriter | british,,,ok,,,
The Ugly Ducklings,6qmBUFtVUT3QZhnxlxJHB5,rock,,review,,,1,Garage Rock | Canadian | garage | All | 60s | proto-punk | psychedelic | blues,,,ok,,,
Squeeze,6Jrj26oAY96EEC2lqC6fua,pop,,review,,,16,new wave | 80s | pop | rock | british | alternative | power pop | pop rock,,,ok,,,
Redd Foxx,26g2UJXbxJZsa8rIqherT0,,,review,,,1,stand-up | comedy | humor-com | huggy | funny | foxxx | lol | foxx,,,ok,,,
Xavier Rudd,5lbM4g6bhxjNX7R5QHP2nD,country,,review,,,17,folk | acoustic | australian | singer-songwriter | indie | didgeridoo | roots | Surf,,,ok,,,
A Loss For Words,0vuZyuRUkG13retcEH8lH9,alternative,,review,,,1,pop punk | post-hardcore | melodic hardcore | hardcore | screamo | Pop-punk | emocore | Easycore,,,ok,,,
Passengers,4GCWiBjgcpUciB55iT5bel,pop,,review,,,1,ambient | electronic | experimental | alternative | U2 | rock | alternative rock | irish,,,ok,,,
Stars In Stereo,6pxX8ODU4RlnXmcyjPIPcp,alternative,,review,,,1,alternative rock | rock | female vocalists | female vocal | alternative | under 2000 listeners | female vocalist | female fronted,,,ok,,,
7eventh Time Down,15JWT0b1GY8dOBjVtrHaca,rock,,christian,,,17,alternative rock | post-grunge | christian rock | modern rock | christian | rock | alternative metal | alternative,christian rock,christian,ok,christian,high,christian rock
Abandon All Ships,3GsRbtyKPsORUduU4xAaQS,metal,,review,,,5,post-hardcore | trancecore | electronic | screamo | Technocore | metalcore | Canadian | electronicore,,,ok,,,
Coucheron,6ly2Z6h9dOerORbK1l2N8D,electronic,,review,,,1,House | electronic | dance | Norway | norwegian | vocal house | electrohouse | sxsw 2017,,,ok,,,
The Fray,0zOcE3mg9nS6l3yxt1Y0bK,pop rock,,review,,,35,alternative | rock | piano rock | alternative rock | indie | indie rock | pop rock | american,,,ok,,,
Malinky,1NvSijL6TDMyhtyrONEvDD,country,,review,,,4,Scottish | celtic | folk | traditional | scots | band | guitar | All,,,ok,,,
Die Toten Hosen,2F8GvYuY0lfZNYu45dY6gJ,pop rock,,review,,,21,punk rock | german | punk | rock | Deutschrock | deutsch | deutschpunk | Die Toten Hosen,,,ok,,,
Chase Matthew,7HTLVyjNf0VRxfIgNcfRRH,pop,,review,,,13,country | rap | country rap | Hip-Hop | Nashville | american,,,ok,,,
Lola Blanc,3n1yZfKIQhSaPjF1LZBhxy,pop,,review,,,1,pop | electropop | electronic | indie pop | female vocalists | dark pop | american | german,,,ok,,,
Bring Me The Horizon,1Ffb6ejR6Fe5IamqA5oRUF,metal,,review,,,36,deathcore | metalcore | screamo | hardcore | metal | post-hardcore | british | death metal,,,ok,,,
D. Savage,6FqXAd1hQl7vVdIQ3hhtgc,,,review,,,2,rap | USA | plugg | trap | rnb | Hip-Hop | hip hop | opera,,,ok,,,
Balkans,6ozbYaDYh9AFYciPvk6iBO,alternative,,review,,,1,indie rock | garage | atlanta | Garage Rock | indie | georgia | Stanley Vergilis | Woodbury Shortridge,,,ok,,,
SGJAZZ,4u8H7IRVIRQTRH5JrAmK2G,,,review,,,1,jazz | USA | american | Neo-Soul | kentucky | contemporary jazz | United States | louisville,,,ok,,,
BRDigung,6QWhsOtNSHnGk1LO2rMj63,rock,,review,,,1,punk rock | punk | deutschpunk | german | progressive street punk | Deutschrock | germany | streetpunk,,,ok,,,
Guayacán Orquesta,2pZ81eCkqxemIjqqfE1fhE,,,review,,,1,latin | latino | salsa | Colombia | choco | pacifico | colombian salsa,,,ok,,,
Koryn Hawthorne,03qM4LmPCrR7CuHTE0WAIW,soul,,gospel,,,8,gospel | female vocalist | american | rnb | inspirational | christian | christian artist | the voice alumni,gospel,gospel,ok,gospel,high,gospel
Stephanie D'Abruzzo,2bvaL0chaHzVdKXjULRLeK,,,review,,,3,female vocalists | musical | Broadway | Musical theatre | All | USA | United States | scrubs,,,ok,,,
Tiny Ruins,4G4W57CTe85hPEGZ6hJ0Du,alternative,,review,,,2,singer-songwriter | New Zealand | indie folk | folk | female vocalists | female vocalist | pop | indie pop,,,ok,,,
The Maxies,6qaqAkxt4afg6siQzi8YLq,pop,,review,,,1,pop punk | funny | punk |  punk | greenland | punk rock | the phuzz | Bandcamp,,,ok,,,
Anajo,5lffqdwJHFEWp5iokxELLN,alternative,,review,,,1,german | indie | deutsch | indie pop | indie rock | Augsburg | pop | alternative,,,ok,,,
Selena,6IE6z7DcZIT4Ml3Fh5Ivch,pop,,review,,,3,latin | tejano | pop | female vocalists | latin pop | cumbia | Selena | mexican,,,ok,,,
dEMOTIONAL,0RuPWYczjuZmLc4omO51GN,metal,,review,,,1,Melodic Death Metal | modern metal | Modern Melodic Death Metal | melodic metalcore | swedish | metalcore | metal | alternative metal,,,ok,,,
Gary Clark Jr.,01aC2ikO4Xgb2LUpf9JfKp,jazz,,review,,,24,blues rock | blues | soul | guitar | guitarist | rock | rhythm and blues | american,,,ok,,,
MyChildren MyBride,4Uc6biA3i00oRAWvIfjhlk,metal,,christian,,,1,metalcore | hardcore | christian | Christian Metalcore | deathcore | metal | american | melodic metalcore,christian,christian,ok,christian,medium,christian tag plus sample genre
the GOLDEN DREGS,5HS4BCPnb2zYSwsmXunf8d,alternative,,review,,,1,Lo-Fi | blues | indie pop | indie rock | USA,,,ok,,,
Darin,1rKFeRryEci6cxNkdvHzNr,pop,,review,,,5,pop | swedish | dance | rnb | male vocalists | idols | Sweden | darin,,,ok,,,
Ytram,5qTx6amAEpOiXxb6KQjquZ,electronic,,review,,,1,House | electronic | Martin Garrix | netherlands | deep house | tech | deep | EDM,,,ok,,,
Todd Carey,0LCLu0eCcX5xembxDadUbz,pop,,review,,,1,singer-songwriter | pop | feelgood | alternative pop | indie | american | IL,,,ok,,,
My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,pop rock,,review,,,33,rock | alternative | punk rock | emo | punk | alternative rock | pop punk | post-hardcore,,,ok,,,
Landon Conrath,2PJ06l59DomDd440az768u,,,review,,,6,electronic | singer-songwriter | USA | indie pop | Minnesota | my top songs,,,ok,,,
.Sinh,0qRgQLC8mPlcJ5Zo6mlcuG,rap,,review,,,1,instrumental | jazz | netherlands | beats | instrumental hip-hop | hip hop | chillout | Hip-Hop,,,ok,,,
Timbuktu,4bOG1sx3QHFbOUVLNmMpPe,pop,,review,,,2,swedish | Hip-Hop | rap | political | hip hop | svenskt | swedish rap | swedish hiphop,,,ok,,,
Tijuana Panthers,5XGoUe0WjmbOtppHlB7Taf,alternative,,review,,,3,surf rock | indie rock | Surf | indie | Garage Rock | american | Lo-Fi | rock,,,ok,,,
Udo Jürgens,2G0htB8PxlO2onxnIismur,pop,,review,,,3,Schlager | german | austrian | deutsch | Udo Juergens | deutschsprachig | pop | Austria,,,ok,,,
Frank Marino & Mahogany Rush,6803XTpoywjl9e37yTvwt7,rock,,review,,,2,blues rock | classic rock | guitar virtuoso | Progressive rock | hard rock | rock | Canadian | Psychedelic Rock,,,ok,,,
Kishore Kumar,0GF4shudTAFv8ak9eWdd4Y,,,review,,,16,bollywood | Hindi | desi | india | Indian | Kishore | kishore kumar | All,,,ok,,,
Any Given Day,4p6RoajGbtqLSfYZpFxHyU,metal,,christian,,,2,metalcore | german | melodic metalcore | metal | christian | christian rock | DJENT | Progressive Metalcore,christian,christian,ok,christian,high,christian rock
Nacho Cano,3sNPNZwXgDcCY71Jqa7kMe,pop,,review,,,1,pop | spanish | electronic | instrumental | piano | spain | singer-songwriter | electro-pop,,,ok,,,
Betraying The Martyrs,4tEWLl4loWFLgs25trNnro,metal,,christian,,,1,deathcore | metalcore | christian | Melodic Death Metal | french | symphonic deathcore | metal | Melodic Deathcore,christian,christian,ok,christian,medium,christian tag plus sample genre
Lisa Hannigan,0z7Yuv7DuDQ5SaVn4VSlLt,rock,,review,,,15,folk | female vocalists | singer-songwriter | irish | acoustic | indie | indie folk | female vocalist,,,ok,,,
Crystal Gayle,6OheJTrDFGiyZ67F1BBLhc,country,,review,,,9,country | female vocalists | Crystal Gayle | classic country | pop | american | 70s | easy listening,,,ok,,,
Jasiah,7502fDxg339jvGV08Jd4R0,rap,,review,,,1,rap | trap | Trap Metal | pop punk | trap rap | alternative | Hip-Hop | Ohio,,,ok,,,
Sylvie Lewis,6pa9vGawsMqXa11XGRmHe9,,,review,,,1,female vocalists | singer-songwriter | melodic | indie pop | folk | pop | singer-songwriters | chill,,,ok,,,
Stephen Malkmus,0WISkx0PwT6lYWdPqKUJY8,rock,,review,,,3,indie rock | singer-songwriter | indie | alternative | rock | american | alternative rock | Lo-Fi,,,ok,,,
Maur,2LhJEX3HxU9pJFLa8RkvUC,,,review,,,2,black metal | House | indonesia | doom metal | atmospheric doom metal | doom death metal | Melodic Death Doom | jogja,,,ok,,,
Angel Olsen,6mKqFxGMS5TGDZI3XkT5Rt,pop rock,,review,,,44,folk | indie folk | Lo-Fi | female vocalists | dark folk | indie | singer-songwriter | indie rock,,,ok,,,
Rehab,1qh1aHXy7LRcb7eyriuJTS,,,review,,,4,Hip-Hop | rock | alternative | rapcore | rap | alternative rock | hip hop | Southern Rock,,,ok,,,
Oh Laura,3myGY9DKqe4EcE5VMDQq7j,country,,review,,,1,female vocalists | swedish | indie | indie rock | singer-songwriter | indie pop | folk | chillout,,,ok,,,
iamamiwhoami,6UOcY6w4K6Ek5Lw5rFDHdP,pop,,review,,,22,electronic | synthpop | ambient | experimental | swedish | art pop | female vocalists | dream pop,,,ok,,,
Toby Love,72R3RMGmSmzG57R7OUaDaN,reggae,,review,,,3,bachata | latin | toby love | Reggaeton | All | aventura | spanish | bachata urbana,,,ok,,,
Homeland Quartet,08XgteunjyyaAsKtVp70bn,,,review,,,2,,,,error,,,
Lila Downs,3mXI2gpwWnNO9qbQG3n3EP,alternative,,review,,,7,latin | mexico | female vocalists | world | mexican | folk | World Music | spanish,,,ok,,,
Scrapper Blackwell,0gMar0N7i60iQ6BFTvoXl0,jazz,,review,,,1,blues | guitar | pre-war blues | rhythm and blues | country blues | blues rock | All | 20s,,,ok,,,
Angels & Airwaves,7xklw3WodFZiNNmQt3DIgp,pop,,review,,,13,alternative rock | alternative | rock | punk rock | space rock | emo | pop punk | american,,,ok,,,
The Echoaires,7mQ29pkYgyZ1wCe2FB0Ib9,,,review,,,3,,,,error,,,
Cynthia Erivo,46UMQ0cW8ToR8egkBRwAxZ,pop,,review,,,6,soul | pop | british | rnb | Broadway | female vocalists | Soundtrack | Wicked,,,ok,,,
Sopor Aeternus & The Ensemble Of Shadows,4DJ9mOfSKt9vg0Zhlwf6te,country,,review,,,1,darkwave | Gothic | medieval | melancholic | german | neoclassical | neofolk | dark ambient,,,ok,,,
Alex Clare,5Tf4EH8tDvznnjULcFxkIl,rock,,review,,,2,dubstep | electronic | soul | british | pop rock | pop | male vocalists | indie,,,ok,,,
Johnny Balik,6cXU3B0U7wNEOOU8UjaWww,alternative,,review,,,2,pop,,,ok,,,
Eddy Mitchell,4KBk9hwqFYtGS3DlZJiCsQ,,,review,,,1,french | chanson francaise | rock | country | Chanson Française | chanson | france | francais,,,ok,,,
Rosana,5ttV0N9HvMH3KLqNKcS2M0,pop,,review,,,12,spanish | female vocalists | latin | pop | singer-songwriter | cantautor | brazilian | 90s,,,ok,,,
Flaw,4hFScNSgSkApFw193xlyH7,metal,,review,,,3,Nu Metal | alternative metal | hard rock | metal | rock | alternative | Nu-metal | alternative rock,,,ok,,,
IZAL,2hazSY4Ef3aB9ATXW7F5w3,pop rock,,review,,,22,indie pop | indie | rock | indie rock | spanish | Rock Espanol | pop rock | pop,,,ok,,,
Rivers Cuomo,4LAz9VRX8Nat9kvIzgkg2v,rock,,review,,,5,alternative | indie rock | rock | indie | weezer | alternative rock | singer-songwriter | geek rock,,,ok,,,
Backyard Babies,4ASJkb9HOe3Vz5ZaXOjnfN,rock,,review,,,8,hard rock | rock | punk rock | swedish | punk | sleaze rock | rock n roll | alternative rock,,,ok,,,
Leatherface,5U2ZCAePO7c2os72YAYBKt,alternative,,review,,,1,punk rock | punk | melodic punk | hardcore | emo | hardcore punk | british | orgcore,,,ok,,,
Hot Action Cop,1r38C6nsC5srBtvXRLWRmg,metal,,review,,,2,rapcore | alternative rock | alternative | rock | punk | crossover | punk rock | american,,,ok,,,
Noizinski,1GzTHDdcXKLdKUXpild6sa,electronic,,review,,,3,french dark electronic,,,ok,,,
Morphine,3QgSmABpItIdj908ek80n5,rock,,review,,,3,jazz | alternative | blues | rock | indie | low rock | Jazz Rock | alternative rock,,,ok,,,
Danny O'Keefe,26cyEknjBMpiYPYK2zi974,,,review,,,1,singer-songwriter | psychedelic | folk rock | american | garage | Lo-Fi | acoustic | radioparadise,,,ok,,,
Margaret Glaspy,13YVfXddjRIUrubItJjadb,alternative,,review,,,1,indie | singer-songwriter | indie rock | rock | female vocalists | USA | folk rock | blues,,,ok,,,
Dúo Hnos. Gaitán Castro,74pSnYkITpgS26sL4xouhZ,pop,,review,,,1,Peru | andina | huayno | musica andina | Andean music,,,ok,,,
Estrellita Castro,0nUR8Zncy7b78LbGcQMBnf,,,review,,,1,copla | 40s | cancion espagnola | 30s,,,ok,,,
RaeLynn,5dMnvpYEfXvSexjwnSRH5n,country,,review,,,20,country | pop | the voice | american | female vocalists | female vocalist | texan | United States,,,ok,,,
We Are the Guests,2UZxcHHiVLzoVcqae7uKrR,pop,,review,,,2,folk,,,ok,,,
French For Rabbits,0g6VRF5TU1BM5FvK0yKyS2,alternative,,review,,,2,dream pop | indie | singer-songwriter | New Zealand | female vocalists | folk | indie pop | Dreamy,,,ok,,,
Wax Tailor,3qwxSif06Qwzykdln8ZGfG,rap,,review,,,1,trip-hop | downtempo | electronic | Hip-Hop | french | turntablism | trip hop | abstract hip-hop,,,ok,,,
Ronnie Dunn,1iLuTmIgxCEiEllDSWkeIy,country,,review,,,10,country | american | male vocalists | pop | my favorite | texas,,,ok,,,
Emma Hewitt,1t65YxEAtU3iii6bCzSGF8,electronic,,review,,,1,vocal trance | trance | female vocalists | chillout | electronic | techno | australian | ambient,,,ok,,,
